ID,Group,Input Ingredients,Output Item
projectred-illumination:button/cyan_button,,"minecraft:stone_button
projectred-core:resource_item:509
projectred-core:resource_item:509",projectred-illumination:light_button:9
projectred-fabrication:ic_gate,,,projectred-integration:gate:34
projectred-transmission:framed/white_framed_wire_re_colour,,"ore:dyeWhite
ore:projredInsFramedWire",projectred-transmission:framed_wire:1
projectred-transmission:framed/cyan_framed_wire_re_colour,,"ore:dyeCyan
ore:projredInsFramedWire",projectred-transmission:framed_wire:10
projectred-transmission:framed/purple_framed_wire_re_colour,,"ore:dyePurple
ore:projredInsFramedWire",projectred-transmission:framed_wire:11
projectred-transmission:framed/blue_framed_wire_re_colour,,"ore:dyeBlue
ore:projredInsFramedWire",projectred-transmission:framed_wire:12
projectred-transmission:framed/brown_framed_wire_re_colour,,"ore:dyeBrown
ore:projredInsFramedWire",projectred-transmission:framed_wire:13
projectred-transmission:framed/green_framed_wire_re_colour,,"ore:dyeGreen
ore:projredInsFramedWire",projectred-transmission:framed_wire:14
projectred-transmission:framed/red_framed_wire_re_colour,,"ore:dyeRed
ore:projredInsFramedWire",projectred-transmission:framed_wire:15
projectred-transmission:framed/black_framed_wire_re_colour,,"ore:dyeBlack
ore:projredInsFramedWire",projectred-transmission:framed_wire:16
projectred-transmission:framed/orange_framed_wire_re_colour,,"ore:dyeOrange
ore:projredInsFramedWire",projectred-transmission:framed_wire:2
projectred-transmission:framed/magenta_framed_wire_re_colour,,"ore:dyeMagenta
ore:projredInsFramedWire",projectred-transmission:framed_wire:3
projectred-transmission:framed/light_blue_framed_wire_re_colour,,"ore:dyeLightBlue
ore:projredInsFramedWire",projectred-transmission:framed_wire:4
projectred-transmission:framed/yellow_framed_wire_re_colour,,"ore:dyeYellow
ore:projredInsFramedWire",projectred-transmission:framed_wire:5
projectred-transmission:framed/lime_framed_wire_re_colour,,"ore:dyeLime
ore:projredInsFramedWire",projectred-transmission:framed_wire:6
projectred-transmission:framed/pink_framed_wire_re_colour,,"ore:dyePink
ore:projredInsFramedWire",projectred-transmission:framed_wire:7
projectred-transmission:framed/gray_framed_wire_re_colour,,"ore:dyeGray
ore:projredInsFramedWire",projectred-transmission:framed_wire:8
projectred-transmission:framed/light_gray_framed_wire_re_colour,,"ore:dyeLightGray
ore:projredInsFramedWire",projectred-transmission:framed_wire:9
projectred-transmission:insulated/white_insulated_wire_re_colour,,"ore:dyeWhite
ore:projredInsulatedWire",projectred-transmission:wire:1
projectred-transmission:insulated/cyan_insulated_wire_re_colour,,"ore:dyeCyan
ore:projredInsulatedWire",projectred-transmission:wire:10
projectred-transmission:insulated/purple_insulated_wire_re_colour,,"ore:dyePurple
ore:projredInsulatedWire",projectred-transmission:wire:11
projectred-transmission:insulated/blue_insulated_wire_re_colour,,"ore:dyeBlue
ore:projredInsulatedWire",projectred-transmission:wire:12
projectred-transmission:insulated/brown_insulated_wire_re_colour,,"ore:dyeBrown
ore:projredInsulatedWire",projectred-transmission:wire:13
projectred-transmission:insulated/green_insulated_wire_re_colour,,"ore:dyeGreen
ore:projredInsulatedWire",projectred-transmission:wire:14
projectred-transmission:insulated/red_insulated_wire_re_colour,,"ore:dyeRed
ore:projredInsulatedWire",projectred-transmission:wire:15
projectred-transmission:insulated/black_insulated_wire_re_colour,,"ore:dyeBlack
ore:projredInsulatedWire",projectred-transmission:wire:16
projectred-transmission:bundled/white_bundled_re_colour,,"ore:dyeWhite
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:18
projectred-transmission:bundled/orange_bundled_re_colour,,"ore:dyeOrange
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:19
projectred-transmission:insulated/orange_insulated_wire_re_colour,,"ore:dyeOrange
ore:projredInsulatedWire",projectred-transmission:wire:2
projectred-transmission:bundled/magenta_bundled_re_colour,,"ore:dyeMagenta
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:20
projectred-transmission:bundled/light_blue_bundled_re_colour,,"ore:dyeLightBlue
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:21
projectred-transmission:bundled/yellow_bundled_re_colour,,"ore:dyeYellow
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:22
projectred-transmission:bundled/lime_bundled_re_colour,,"ore:dyeLime
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:23
projectred-transmission:bundled/pink_bundled_re_colour,,"ore:dyePink
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:24
projectred-transmission:bundled/gray_bundled_re_colour,,"ore:dyeGray
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:25
projectred-transmission:bundled/light_gray_bundled_re_colour,,"ore:dyeLightGray
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:26
projectred-transmission:bundled/cyan_bundled_re_colour,,"ore:dyeCyan
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:27
projectred-transmission:bundled/purple_bundled_re_colour,,"ore:dyePurple
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:28
projectred-transmission:bundled/blue_bundled_re_colour,,"ore:dyeBlue
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:29
projectred-transmission:insulated/magenta_insulated_wire_re_colour,,"ore:dyeMagenta
ore:projredInsulatedWire",projectred-transmission:wire:3
projectred-transmission:bundled/brown_bundled_re_colour,,"ore:dyeBrown
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:30
projectred-transmission:bundled/green_bundled_re_colour,,"ore:dyeGreen
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:31
projectred-transmission:bundled/red_bundled_re_colour,,"ore:dyeRed
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:32
projectred-transmission:bundled/black_bundled_re_colour,,"ore:dyeBlack
ore:projredBundledCable
minecraft:string",projectred-transmission:wire:33
projectred-transmission:insulated/light_blue_insulated_wire_re_colour,,"ore:dyeLightBlue
ore:projredInsulatedWire",projectred-transmission:wire:4
projectred-transmission:insulated/yellow_insulated_wire_re_colour,,"ore:dyeYellow
ore:projredInsulatedWire",projectred-transmission:wire:5
projectred-transmission:insulated/lime_insulated_wire_re_colour,,"ore:dyeLime
ore:projredInsulatedWire",projectred-transmission:wire:6
projectred-transmission:insulated/pink_insulated_wire_re_colour,,"ore:dyePink
ore:projredInsulatedWire",projectred-transmission:wire:7
projectred-transmission:insulated/gray_insulated_wire_re_colour,,"ore:dyeGray
ore:projredInsulatedWire",projectred-transmission:wire:8
projectred-transmission:insulated/light_gray_insulated_wire_re_colour,,"ore:dyeLightGray
ore:projredInsulatedWire",projectred-transmission:wire:9
quark:acacia_button,quark:acacia_button,minecraft:planks:4,quark:acacia_button
quark:arrow_ender,quark:arrow_ender,"minecraft:arrow
minecraft:ender_pearl",quark:arrow_ender
quark:arrow_explosive,quark:arrow_explosive,"minecraft:arrow
minecraft:gunpowder
minecraft:gunpowder",quark:arrow_explosive
quark:arrow_torch,quark:arrow_torch,"minecraft:arrow
minecraft:torch",quark:arrow_torch
quark:birch_button,quark:birch_button,minecraft:planks:2,quark:birch_button
quark:candle_1,quark:candle,"quark:candle
ore:dyeWhite",quark:candle
quark:candle_2,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeWhite",quark:candle x8
quark:candle_3,quark:candle,"quark:candle
ore:dyeOrange",quark:candle:1
quark:candle_4,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeOrange",quark:candle:1 x8
quark:candle_21,quark:candle,"quark:candle
ore:dyePurple",quark:candle:10
quark:candle_22,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyePurple",quark:candle:10 x8
quark:candle_23,quark:candle,"quark:candle
ore:dyeBlue",quark:candle:11
quark:candle_24,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeBlue",quark:candle:11 x8
quark:candle_25,quark:candle,"quark:candle
ore:dyeBrown",quark:candle:12
quark:candle_26,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeBrown",quark:candle:12 x8
quark:candle_27,quark:candle,"quark:candle
ore:dyeGreen",quark:candle:13
quark:candle_28,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeGreen",quark:candle:13 x8
quark:candle_29,quark:candle,"quark:candle
ore:dyeRed",quark:candle:14
quark:candle_30,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeRed",quark:candle:14 x8
quark:candle_31,quark:candle,"quark:candle
ore:dyeBlack",quark:candle:15
quark:candle_32,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeBlack",quark:candle:15 x8
quark:candle_5,quark:candle,"quark:candle
ore:dyeMagenta",quark:candle:2
quark:candle_6,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeMagenta",quark:candle:2 x8
quark:candle_7,quark:candle,"quark:candle
ore:dyeLightBlue",quark:candle:3
quark:candle_8,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeLightBlue",quark:candle:3 x8
quark:candle_9,quark:candle,"quark:candle
ore:dyeYellow",quark:candle:4
quark:candle_10,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeYellow",quark:candle:4 x8
quark:candle_11,quark:candle,"quark:candle
ore:dyeLime",quark:candle:5
quark:candle_12,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeLime",quark:candle:5 x8
quark:candle_13,quark:candle,"quark:candle
ore:dyePink",quark:candle:6
quark:candle_14,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyePink",quark:candle:6 x8
quark:candle_15,quark:candle,"quark:candle
ore:dyeGray",quark:candle:7
quark:candle_16,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeGray",quark:candle:7 x8
quark:candle_17,quark:candle,"quark:candle
ore:dyeLightGray",quark:candle:8
quark:candle_18,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeLightGray",quark:candle:8 x8
quark:candle_19,quark:candle,"quark:candle
ore:dyeCyan",quark:candle:9
quark:candle_20,quark:candle,"quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
quark:candle
ore:dyeCyan",quark:candle:9 x8
quark:charred_nether_bricks,quark:charred_nether_bricks,"minecraft:nether_brick
minecraft:nether_brick
minecraft:nether_brick
minecraft:fire_charge",quark:charred_nether_bricks x3
quark:color_slime,quark:color_slime,"ore:blockSlime
ore:dyeRed",quark:color_slime
quark:color_slime_1,quark:color_slime,"ore:blockSlime
ore:dyeBlue",quark:color_slime:1
quark:color_slime_2,quark:color_slime,"ore:blockSlimeGreen
ore:blockSlimeBlue",quark:color_slime:2 x2
quark:color_slime_3,quark:color_slime,"ore:blockSlimeBlue
ore:blockSlimeRed",quark:color_slime:3 x2
quark:color_slime_4,quark:color_slime,"ore:blockSlimeRed
ore:blockSlimeGreen",quark:color_slime:4 x2
quark:colored_flowerpot_black,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeBlack",quark:colored_flowerpot_black
quark:colored_flowerpot_blue,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeBlue",quark:colored_flowerpot_blue
quark:colored_flowerpot_brown,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeBrown",quark:colored_flowerpot_brown
quark:colored_flowerpot_cyan,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeCyan",quark:colored_flowerpot_cyan
quark:colored_flowerpot_gray,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeGray",quark:colored_flowerpot_gray
quark:colored_flowerpot_green,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeGreen",quark:colored_flowerpot_green
quark:colored_flowerpot_light_blue,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeLightBlue",quark:colored_flowerpot_light_blue
quark:colored_flowerpot_lime,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeLime",quark:colored_flowerpot_lime
quark:colored_flowerpot_magenta,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeMagenta",quark:colored_flowerpot_magenta
quark:colored_flowerpot_orange,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeOrange",quark:colored_flowerpot_orange
quark:colored_flowerpot_pink,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyePink",quark:colored_flowerpot_pink
quark:colored_flowerpot_purple,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyePurple",quark:colored_flowerpot_purple
quark:colored_flowerpot_red,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeRed",quark:colored_flowerpot_red
quark:colored_flowerpot_silver,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeLightGray",quark:colored_flowerpot_silver
quark:colored_flowerpot_white,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeWhite",quark:colored_flowerpot_white
quark:colored_flowerpot_yellow,quark:colored_flower_pot,"minecraft:flower_pot
ore:dyeYellow",quark:colored_flowerpot_yellow
quark:colored_item_frame,quark:colored_item_frame,"minecraft:item_frame
ore:dyeWhite",quark:colored_item_frame
quark:colored_item_frame_1,quark:colored_item_frame,"minecraft:item_frame
ore:dyeOrange",quark:colored_item_frame:1
quark:colored_item_frame_10,quark:colored_item_frame,"minecraft:item_frame
ore:dyePurple",quark:colored_item_frame:10
quark:colored_item_frame_11,quark:colored_item_frame,"minecraft:item_frame
ore:dyeBlue",quark:colored_item_frame:11
quark:colored_item_frame_12,quark:colored_item_frame,"minecraft:item_frame
ore:dyeBrown",quark:colored_item_frame:12
quark:colored_item_frame_13,quark:colored_item_frame,"minecraft:item_frame
ore:dyeGreen",quark:colored_item_frame:13
quark:colored_item_frame_14,quark:colored_item_frame,"minecraft:item_frame
ore:dyeRed",quark:colored_item_frame:14
quark:colored_item_frame_15,quark:colored_item_frame,"minecraft:item_frame
ore:dyeBlack",quark:colored_item_frame:15
quark:colored_item_frame_2,quark:colored_item_frame,"minecraft:item_frame
ore:dyeMagenta",quark:colored_item_frame:2
quark:colored_item_frame_3,quark:colored_item_frame,"minecraft:item_frame
ore:dyeLightBlue",quark:colored_item_frame:3
quark:colored_item_frame_4,quark:colored_item_frame,"minecraft:item_frame
ore:dyeYellow",quark:colored_item_frame:4
quark:colored_item_frame_5,quark:colored_item_frame,"minecraft:item_frame
ore:dyeLime",quark:colored_item_frame:5
quark:colored_item_frame_6,quark:colored_item_frame,"minecraft:item_frame
ore:dyePink",quark:colored_item_frame:6
quark:colored_item_frame_7,quark:colored_item_frame,"minecraft:item_frame
ore:dyeGray",quark:colored_item_frame:7
quark:colored_item_frame_8,quark:colored_item_frame,"minecraft:item_frame
ore:dyeLightGray",quark:colored_item_frame:8
quark:colored_item_frame_9,quark:colored_item_frame,"minecraft:item_frame
ore:dyeCyan",quark:colored_item_frame:9
quark:dark_oak_button,quark:dark_oak_button,minecraft:planks:5,quark:dark_oak_button
quark:elder_prismarine,quark:elder_prismarine,"ore:blockPrismarineElder
ore:blockPrismarine",quark:elder_prismarine x2
quark:elder_sea_lantern,quark:elder_sea_lantern,"ore:blockPrismarineElder
minecraft:sea_lantern",quark:elder_sea_lantern
quark:gold_button,quark:gold_button,"minecraft:wooden_button
ore:ingotGold",quark:gold_button
quark:gold_button_1,quark:gold_button,"ore:buttonWood
ore:ingotGold",quark:gold_button
quark:iron_button,quark:iron_button,"minecraft:wooden_button
ore:ingotIron",quark:iron_button
quark:iron_button_1,quark:iron_button,"ore:buttonWood
ore:ingotIron",quark:iron_button
quark:jungle_button,quark:jungle_button,minecraft:planks:3,quark:jungle_button
quark:lit_lamp,quark:lit_lamp,"minecraft:redstone_lamp
minecraft:redstone_torch",quark:lit_lamp
quark:magma_bricks,quark:magma_bricks,"minecraft:stonebrick
minecraft:stonebrick
minecraft:magma
minecraft:magma",quark:magma_bricks x4
quark:paper_lantern_1,quark:paper_lantern,"quark:paper_lantern
ore:treeSapling",quark:paper_lantern:1
quark:paper_wall_sakura,quark:paper_wall_sakura,"quark:paper_wall_big
ore:treeSapling",quark:paper_wall_sakura
quark:quilted_wool_16,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeWhite",quark:quilted_wool
quark:quilted_wool_17,quark:quilted_wool,"ore:dyeWhite
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool x8
quark:quilted_wool_18,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeOrange",quark:quilted_wool:1
quark:quilted_wool_19,quark:quilted_wool,"ore:dyeOrange
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:1 x8
quark:quilted_wool_36,quark:quilted_wool,"quark:quilted_wool:*
ore:dyePurple",quark:quilted_wool:10
quark:quilted_wool_37,quark:quilted_wool,"ore:dyePurple
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:10 x8
quark:quilted_wool_38,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeBlue",quark:quilted_wool:11
quark:quilted_wool_39,quark:quilted_wool,"ore:dyeBlue
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:11 x8
quark:quilted_wool_40,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeBrown",quark:quilted_wool:12
quark:quilted_wool_41,quark:quilted_wool,"ore:dyeBrown
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:12 x8
quark:quilted_wool_42,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeGreen",quark:quilted_wool:13
quark:quilted_wool_43,quark:quilted_wool,"ore:dyeGreen
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:13 x8
quark:quilted_wool_44,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeRed",quark:quilted_wool:14
quark:quilted_wool_45,quark:quilted_wool,"ore:dyeRed
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:14 x8
quark:quilted_wool_46,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeBlack",quark:quilted_wool:15
quark:quilted_wool_47,quark:quilted_wool,"ore:dyeBlack
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:15 x8
quark:quilted_wool_20,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeMagenta",quark:quilted_wool:2
quark:quilted_wool_21,quark:quilted_wool,"ore:dyeMagenta
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:2 x8
quark:quilted_wool_22,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeLightBlue",quark:quilted_wool:3
quark:quilted_wool_23,quark:quilted_wool,"ore:dyeLightBlue
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:3 x8
quark:quilted_wool_24,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeYellow",quark:quilted_wool:4
quark:quilted_wool_25,quark:quilted_wool,"ore:dyeYellow
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:4 x8
quark:quilted_wool_26,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeLime",quark:quilted_wool:5
quark:quilted_wool_27,quark:quilted_wool,"ore:dyeLime
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:5 x8
quark:quilted_wool_28,quark:quilted_wool,"quark:quilted_wool:*
ore:dyePink",quark:quilted_wool:6
quark:quilted_wool_29,quark:quilted_wool,"ore:dyePink
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:6 x8
quark:quilted_wool_30,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeGray",quark:quilted_wool:7
quark:quilted_wool_31,quark:quilted_wool,"ore:dyeGray
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:7 x8
quark:quilted_wool_32,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeLightGray",quark:quilted_wool:8
quark:quilted_wool_33,quark:quilted_wool,"ore:dyeLightGray
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:8 x8
quark:quilted_wool_34,quark:quilted_wool,"quark:quilted_wool:*
ore:dyeCyan",quark:quilted_wool:9
quark:quilted_wool_35,quark:quilted_wool,"ore:dyeCyan
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*
quark:quilted_wool:*",quark:quilted_wool:9 x8
quark:root_dye,quark:root_dye,quark:root_flower,quark:root_dye
quark:root_dye_1,quark:root_dye,quark:root_flower:1,quark:root_dye:1
quark:root_dye_2,quark:root_dye,quark:root_flower:2,quark:root_dye:2
quark:sandy_bricks,quark:sandy_bricks,"minecraft:brick_block
minecraft:sand",quark:sandy_bricks
quark:soul_powder,quark:soul_powder,"quark:soul_bead
minecraft:soul_sand
minecraft:soul_sand
minecraft:soul_sand",quark:soul_powder
quark:spruce_button,quark:spruce_button,minecraft:planks:1,quark:spruce_button
railcraft:actuator#1$3,railcraft:crafting,"railcraft:actuator
railcraft:circuit:1",railcraft:actuator:1
railcraft:actuator#2$1,railcraft:crafting,"railcraft:actuator:1
railcraft:detector:13",railcraft:actuator:2
railcraft:brick_abyssal#0$1,railcraft:crafting,railcraft:brick_abyssal:1,railcraft:brick_abyssal
railcraft:brick_abyssal#1$1,railcraft:crafting,railcraft:brick_abyssal:2,railcraft:brick_abyssal:1
railcraft:brick_abyssal#2$1,railcraft:crafting,railcraft:brick_abyssal,railcraft:brick_abyssal:2
railcraft:brick_abyssal#4$1,railcraft:crafting,"railcraft:brick_abyssal:2
minecraft:gunpowder",railcraft:brick_abyssal:4
railcraft:brick_andesite#0$1,railcraft:crafting,railcraft:brick_andesite:1,railcraft:brick_andesite
railcraft:brick_andesite#1$1,railcraft:crafting,minecraft:stone:6,railcraft:brick_andesite:1
railcraft:brick_andesite#4$1,railcraft:crafting,"minecraft:stone:6
minecraft:gunpowder",railcraft:brick_andesite:4
railcraft:brick_bleachedbone#0$1,railcraft:crafting,railcraft:brick_bleachedbone:1,railcraft:brick_bleachedbone
railcraft:brick_bleachedbone#1$1,railcraft:crafting,railcraft:brick_bleachedbone:2,railcraft:brick_bleachedbone:1
railcraft:brick_bleachedbone#2$1,railcraft:crafting,railcraft:brick_bleachedbone,railcraft:brick_bleachedbone:2
railcraft:brick_bleachedbone#4$1,railcraft:crafting,"railcraft:brick_bleachedbone:2
minecraft:gunpowder",railcraft:brick_bleachedbone:4
railcraft:brick_bloodstained#0$1,railcraft:crafting,railcraft:brick_bloodstained:1,railcraft:brick_bloodstained
railcraft:brick_bloodstained#1$1,railcraft:crafting,railcraft:brick_bloodstained:2,railcraft:brick_bloodstained:1
railcraft:brick_bloodstained#2$1,railcraft:crafting,railcraft:brick_bloodstained,railcraft:brick_bloodstained:2
railcraft:brick_bloodstained#2$2,railcraft:crafting,"minecraft:sandstone:2
minecraft:rotten_flesh",railcraft:brick_bloodstained:2
railcraft:brick_bloodstained#2$3,railcraft:crafting,"minecraft:sandstone:2
minecraft:beef",railcraft:brick_bloodstained:2
railcraft:brick_bloodstained#4$1,railcraft:crafting,"railcraft:brick_bloodstained:2
minecraft:gunpowder",railcraft:brick_bloodstained:4
railcraft:brick_diorite#0$1,railcraft:crafting,railcraft:brick_diorite:1,railcraft:brick_diorite
railcraft:brick_diorite#1$1,railcraft:crafting,minecraft:stone:4,railcraft:brick_diorite:1
railcraft:brick_diorite#4$1,railcraft:crafting,"minecraft:stone:4
minecraft:gunpowder",railcraft:brick_diorite:4
railcraft:brick_frostbound#0$1,railcraft:crafting,railcraft:brick_frostbound:1,railcraft:brick_frostbound
railcraft:brick_frostbound#1$1,railcraft:crafting,railcraft:brick_frostbound:2,railcraft:brick_frostbound:1
railcraft:brick_frostbound#2$1,railcraft:crafting,railcraft:brick_frostbound,railcraft:brick_frostbound:2
railcraft:brick_frostbound#4$1,railcraft:crafting,"railcraft:brick_frostbound:2
minecraft:gunpowder",railcraft:brick_frostbound:4
railcraft:brick_granite#0$1,railcraft:crafting,railcraft:brick_granite:1,railcraft:brick_granite
railcraft:brick_granite#1$1,railcraft:crafting,minecraft:stone:2,railcraft:brick_granite:1
railcraft:brick_granite#4$1,railcraft:crafting,"minecraft:stone:2
minecraft:gunpowder",railcraft:brick_granite:4
railcraft:brick_infernal#0$1,railcraft:crafting,railcraft:brick_infernal:1,railcraft:brick_infernal
railcraft:brick_infernal#1$1,railcraft:crafting,railcraft:brick_infernal:2,railcraft:brick_infernal:1
railcraft:brick_infernal#2$1,railcraft:crafting,railcraft:brick_infernal,railcraft:brick_infernal:2
railcraft:brick_infernal#4$1,railcraft:crafting,"railcraft:brick_infernal:2
minecraft:gunpowder",railcraft:brick_infernal:4
railcraft:brick_nether#1$1,railcraft:crafting,railcraft:brick_nether:2,railcraft:brick_nether:1
railcraft:brick_nether#2$1,railcraft:crafting,minecraft:nether_brick,railcraft:brick_nether:2
railcraft:brick_nether#4$1,railcraft:crafting,"railcraft:brick_nether:2
minecraft:gunpowder",railcraft:brick_nether:4
railcraft:brick_pearlized#0$1,railcraft:crafting,railcraft:brick_pearlized:1,railcraft:brick_pearlized
